bank_transaction_id,ledger_id,bank_date,ledger_date,bank_amount,ledger_amount,amount_difference,date_difference_days,bank_description,ledger_description,match_status,match_reason,confidence_score,confidence_tier,duplicate_flag,duplicate_note
f582fe20-87cb-4f68-807f-00f587efd4a1,LED100755,2024-04-15,2024-04-15,15.0,15.0,0.0,0.0,Gpay BILL Payment,GPAY BILL PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ada7b712-ec48-41f6-b75c-f90c883b71a4,LED100758,2024-04-15,2024-04-16,130.0,130.0,0.0,1.0,UPI/GPAY,UPI PAYMENT/GPAY,Timing Difference,"Amount + type match, date difference 1 day(s), description similarity 100%",80,Medium,No,No duplicate candidate
f6766ad5-7c4e-4f6a-872d-fed300945e94,LED100951,2024-04-16,2024-05-25,600.0,600.0,0.0,39.0,NEFT,NEFT PAYMENT,Potential Match,Same amount + high description similarity 100% but date differs by 39 days,60,Low,No,No duplicate candidate
939a1089-30ec-4eac-8722-90a2ca45876c,LED100770,2024-04-16,2024-04-20,130.0,130.0,0.0,4.0,UPI/GPAY,UPI PAYMENT/GPAY,Timing Difference,Same amount + high description similarity 100% + date difference 4 day(s),65,Low,No,No duplicate candidate
db5fb96c-37cd-4f3e-b486-921c466de084,LED100759,2024-04-17,2024-04-17,3420.0,3420.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
4aa43469-3e3d-4d52-9744-d722da66903a,LED100760,2024-04-17,2024-04-17,100.0,100.0,0.0,0.0,UPI/44741,UPI PAYMENT/44741,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
81c116c0-737d-4e26-beb3-3ecfb6a087c3,LED100761,2024-04-17,2024-04-17,130.0,130.0,0.0,0.0,UPI/41081,UPI PAYMENT/41081,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3b1c58fc-7816-4bfb-89c0-5f565ff2cedd,LED100762,2024-04-17,2024-04-17,4000.0,4000.0,0.0,0.0,UPI/41080/,UPI PAYMENT/41080/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ab7dc2d6-89ba-477d-9826-26f4e67a3c28,LED100763,2024-04-17,2024-04-17,40.0,40.0,0.0,0.0,UPI/PAYTM8p,UPI PAYMENT/PAYTM8P,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f30f3bc0-6e04-4d0a-ac40-fab88dd3bdaf,LED100764,2024-04-18,2024-04-18,130.0,130.0,0.0,0.0,UPI/41098,UPI PAYMENT/41098,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0e00e4aa-83ff-45f2-a887-fbc85a828059,LED100765,2024-04-19,2024-04-19,500.0,500.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
d803f517-c060-49df-a739-0f0b6968d70f,LED100766,2024-04-19,2024-04-19,400.0,400.0,0.0,0.0,UPI/44767/o,UPI PAYMENT/44767/O,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3ce42a10-e653-4b1d-8457-dd708f957c67,LED100767,2024-04-19,2024-04-19,20.0,20.0,0.0,0.0,UPI/44763,UPI PAYMENT/44763,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
49d7cf57-79ab-498e-96db-9c503222741a,LED100768,2024-04-19,2024-04-19,10.0,10.0,0.0,0.0,UPI/4476,UPI PAYMENT/4476,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c48dffdb-6b3c-44be-8156-0062dde4798f,LED100829,2024-04-20,2024-05-04,1450.0,1380.0,-70.0,14.0,NEFT,NEFT PAYMENT,Amount Mismatch,Description similarity 100% but amount differs by ₹70.00,80,Medium,No,No duplicate candidate
2c9edfcb-2464-4e78-9dae-b964a77b68ea,LED100781,2024-04-20,2024-04-23,130.0,130.0,0.0,3.0,UPI/GPAY,UPI PAYMENT/GPAY,Timing Difference,"Amount + type match, date difference 3 day(s), description similarity 100%",70,Medium,Yes,Duplicate candidate detected
fccef286-4526-4726-863d-d4750a1d8781,LED100771,2024-04-20,2024-04-20,200.0,200.0,0.0,0.0,UPI/44779,UPI PAYMENT/44779,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
54f6d8b0-d9c9-4577-a5e8-806bec7cc0ca,LED100772,2024-04-20,2024-04-20,60.0,60.0,0.0,0.0,UPI/41110,UPI PAYMENT/41110,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d3ab8c88-06f1-4355-b11c-3894692904e1,LED100773,2024-04-20,2024-04-20,10.0,10.0,0.0,0.0,UPI/4477,UPI PAYMENT/4477,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
37023f20-cd29-4d67-b6da-815dc8e4495b,LED100774,2024-04-21,2024-04-21,780.0,780.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
4a55456d-1578-4384-99f0-d0551a3ce353,LED100775,2024-04-22,2024-04-22,2970.0,2970.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
c31f75bc-d203-433f-958f-f289992bb0f3,LED100776,2024-04-22,2024-04-24,130.0,130.0,0.0,2.0,UPI/GPAY,UPI PAYMENT/GPAY,Timing Difference,"Amount + type match, date difference 2 day(s), description similarity 100%",75,Medium,Yes,Duplicate candidate detected
b58f6d36-ed03-46ad-b47e-9325045a76b2,LED100777,2024-04-22,2024-04-22,380.0,380.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c91bc3a7-9f6b-48f1-9561-46c3ece2baab,LED100778,2024-04-22,2024-04-22,15.0,15.0,0.0,0.0,EURO Net BILL,EURO NET BILL,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
cf93bcfe-484a-471a-81ba-16dcba6fd2f1,LED100779,2024-04-22,2024-04-22,10.0,10.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ad4dbbaa-9053-468f-9e11-258b8b237e51,LED100780,2024-04-23,2024-04-23,300.0,300.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
d517b9fc-3e85-49f8-b6cc-20d2efecba79,LED100782,2024-04-23,2024-04-23,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,Yes,Duplicate candidate detected
fa7e80c4-58ad-4790-9959-ec7e59fbc67f,LED100787,2024-04-23,2024-04-24,130.0,130.0,0.0,1.0,UPI/GPAY,UPI PAYMENT/GPAY,Timing Difference,"Amount + type match, date difference 1 day(s), description similarity 100%",80,Medium,Yes,Duplicate candidate detected
d1ebf28b-4b9d-4c68-9003-33ae87f0fe17,LED100783,2024-04-23,2024-04-23,400.0,400.0,0.0,0.0,UPI/41146,UPI PAYMENT/41146,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
da512c6c-d2b6-40eb-aa3d-1c5f649fe763,LED100784,2024-04-24,2024-04-24,1570.0,1570.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
99a18bcb-b126-45e5-84e1-25e32794d6a3,LED100785,2024-04-24,2024-04-24,1.0,1.0,0.0,0.0,UPI/41150/autopayhdfcbank,UPI PAYMENT/41150/AUTOPAYHDFCBANK,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c5c1c4d3-bc90-40e9-9752-4e1a892f0f08,LED100786,2024-04-24,2024-04-24,1.0,1.0,0.0,0.0,UPI/41150/autopayhdfcbank,UPI PAYMENT/41150/AUTOPAYHDFCBANK,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
31aab463-ccca-46d0-bb22-cbc89cf43f14,LED100791,2024-04-24,2024-04-26,130.0,130.0,0.0,2.0,UPI/GPAY,UPI PAYMENT/GPAY,Timing Difference,"Amount + type match, date difference 2 day(s), description similarity 100%",75,Medium,Yes,Duplicate candidate detected
ab8fba2a-2754-458a-b932-83ede34ed0e4,LED100788,2024-04-25,2024-04-25,1200.0,1200.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
1c4acb99-d93b-44a5-a973-a7731913870c,LED100789,2024-04-26,2024-04-26,1160.0,1218.0,58.0,0.0,NEFT,NEFT PAYMENT,Amount Mismatch,Description similarity 100% but amount differs by ₹58.00,80,Medium,No,No duplicate candidate
ef92af33-1002-4eca-8ca5-234fd4e50438,LED100790,2024-04-26,2024-04-26,250.0,250.0,0.0,0.0,UPI/41176/,UPI PAYMENT/41176/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
3a845d1a-0d45-4baf-9df1-9fed3beac079,LED100989,2024-04-26,2024-04-26,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,Yes,Duplicate candidate detected
a57a70e9-a28f-4456-8ade-f37288d7dc9b,LED100792,2024-04-26,2024-04-26,260.0,260.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
5a833f4f-4923-41a0-975e-e981311578a2,LED100793,2024-04-27,2024-04-27,1060.0,1060.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
4d895602-777e-4035-8414-d438d151b72f,LED100794,2024-04-27,2024-04-27,1.0,1.0,0.0,0.0,AMZN/,AMZN/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
de0b0d9c-069b-44d8-80cf-965e1b8eb56b,LED100795,2024-04-27,2024-04-27,7500.0,7500.0,0.0,0.0,AMZN/,AMZN/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c718d820-6d0d-4193-a7b4-96e78efe4348,LED100796,2024-04-27,2024-04-27,12.0,12.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f13916de-1fed-432f-b431-c92101ecf97f,LED100797,2024-04-27,2024-04-27,400.0,400.0,0.0,0.0,UPI/4484,UPI PAYMENT/4484,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
1f3e92e3-0a90-4c73-aec3-27a7a5056511,LED100798,2024-04-28,2024-04-28,1100.0,1100.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
c5ab64ea-0396-4a7c-8be2-100c3b71479c,LED100799,2024-04-28,2024-04-28,50.0,50.0,0.0,0.0,UPI/4485,UPI PAYMENT/4485,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
6cf2ffde-995f-4b76-aa3f-fc89a49a063b,LED100800,2024-04-28,2024-04-28,10.0,10.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
5787039c-d591-4037-b405-41f479eab738,LED100801,2024-04-28,2024-04-28,50.0,50.0,0.0,0.0,UPI/4485,UPI PAYMENT/4485,Matched,Exact amount + date + transaction type,95,High,Yes,Duplicate candidate detected
3671ec65-a102-4085-a87e-dff09f0cbee8,LED100802,2024-04-28,2024-04-28,1.0,1.0,0.0,0.0,UPI/44851,UPI PAYMENT/44851,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
bb44094f-ffae-4f0c-a470-64db270135e3,LED100803,2024-04-28,2024-04-28,499.0,499.0,0.0,0.0,UPI/41198/,UPI PAYMENT/41198/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2693e44b-2c17-4ca1-bc5b-e2d5a70a8a16,LED100804,2024-04-28,2024-04-28,15.0,15.0,0.0,0.0,UPI/44852/JIOINAPPDIRECT,UPI PAYMENT/44852/JIOINAPPDIRECT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
485c56b1-d27b-401c-91e7-1bf1819af65e,LED100805,2024-04-29,2024-04-29,650.0,650.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
fd59d877-049e-4437-999c-aa3708cf4f35,LED100806,2024-04-30,2024-04-30,50.0,50.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
3e3da725-f004-4c1d-bf1a-38152f6fd861,LED100807,2024-04-30,2024-04-30,70.0,70.0,0.0,0.0,UPI/4487,UPI PAYMENT/4487,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8d035697-5860-4674-b4f9-c3069fd3430b,LED100808,2024-04-30,2024-04-30,10.0,10.0,0.0,0.0,UPI/41213,UPI PAYMENT/41213,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d6cceb33-4191-4155-a920-409f86132852,LED100809,2024-04-30,2024-04-30,15.0,15.0,0.0,0.0,UPI/41213,UPI PAYMENT/41213,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
0496d418-8cae-4098-a82d-cbd898b35b41,LED100810,2024-04-30,2024-04-30,480.0,480.0,0.0,0.0,UPI/4487,UPI PAYMENT/4487,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
34f26469-0133-4b42-b636-4723bfe87d5a,LED100811,2024-04-30,2024-04-30,1000.0,1000.0,0.0,0.0,UPI/4487,UPI PAYMENT/4487,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
871f81b0-9a74-44f7-b768-dc8dfe6b1162,LED100812,2024-04-30,2024-04-30,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ef2366dd-5641-4f8d-b20d-7d7939805ada,LED100813,2024-04-30,2024-04-30,600.0,600.0,0.0,0.0,UPI/41,UPI PAYMENT/41,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
bba4b15f-1786-439f-a2a1-bf997b3b4752,LED100814,2024-05-01,2024-05-01,1650.0,1650.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
677511e3-dfb7-4881-958d-5dde8afffba0,LED100815,2024-05-01,2024-05-01,242.0,242.0,0.0,0.0,UPI/JIOINAPPDIRECT/,UPI PAYMENT/JIOINAPPDIRECT/,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
21384645-789d-4f28-adbd-ee1fcb2c11c4,LED100816,2024-04-30,2024-04-30,47.0,47.0,0.0,0.0,518881000,518881000,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7a29d991-5022-4824-9ad1-a03be38ae62f,LED100817,2024-05-02,2024-05-02,860.0,860.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
8ebb1040-10d1-4bbb-8134-630b5d3e5831,LED100818,2024-05-02,2024-05-03,20.0,20.0,0.0,1.0,UPI/41232,UPI PAYMENT/41232,Timing Difference,"Amount + type match, date difference 1 day(s), description similarity 100%",80,Medium,No,No duplicate candidate
1a9f6f0a-2a9a-48d9-98ac-70440ef6c411,LED100819,2024-05-02,2024-05-02,10.0,10.0,0.0,0.0,UPI/41232,UPI PAYMENT/41232,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
647ab463-69b0-44a6-aff9-1ccc2b286aac,LED100820,2024-05-02,2024-05-02,80.0,80.0,0.0,0.0,UPI/PAYTMap,UPI PAYMENT/PAYTMAP,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
97d36ab3-0c08-4eeb-8f67-2bc3855889d7,LED100821,2024-05-02,2024-05-02,1500.0,1500.0,0.0,0.0,AMZN,AMZN,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c4676bc4-dd7c-4c36-b6b9-64645fd25530,LED100822,2024-05-02,2024-05-02,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
480a7681-c5f5-4a9f-b57a-69e8c889cab2,LED100823,2024-05-02,2024-05-02,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
273f8cf5-89b5-4bc0-93f9-5579657b690f,LED100824,2024-05-02,2024-05-02,400.0,400.0,0.0,0.0,UPI/41234,UPI PAYMENT/41234,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7a6ce6c6-9f59-4718-85a5-9fb34af27dd5,LED100825,2024-05-02,2024-05-02,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,Yes,Duplicate candidate detected
e4c7abc2-955a-4555-862f-70563324d33e,LED100826,2024-05-03,2024-05-03,320.0,320.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
14326b1d-1770-4776-9b6a-7a90e5e4bbe0,LED100827,2024-05-03,2024-05-03,50.0,50.0,0.0,0.0,UPI/PAYTMap,UPI PAYMENT/PAYTMAP,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
55b55f0e-0b96-4b6e-9aa0-049d73bc4ed9,LED100828,2024-05-03,2024-05-03,180.0,180.0,0.0,0.0,UPI/PAYTMmp,UPI PAYMENT/PAYTMMP,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
61dcecc9-1d67-4edc-a8a6-50d066a74c1b,LED100340,2024-05-04,2023-12-01,1380.0,1575.0,195.0,-155.0,NEFT,NEFT PAYMENT,Amount Mismatch,Description similarity 100% but amount differs by ₹195.00,80,Medium,No,No duplicate candidate
f3b86d1b-1889-44d6-8907-786dd2ed001e,LED100830,2024-05-04,2024-05-04,20.0,20.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f34cd85b-f0ce-4c09-852a-b4b324eda39e,LED100831,2024-05-04,2024-05-04,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
196523fd-76f6-4768-a8ce-2f18d4267f9e,LED100832,2024-05-04,2024-05-04,400.0,400.0,0.0,0.0,UPI/41252,UPI PAYMENT/41252,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
dcca75fb-d339-4ffe-b22d-954bcbbca240,LED100833,2024-05-05,2024-05-05,800.0,800.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
0637105c-449b-444e-af57-b2e4931fbdea,LED100834,2024-05-05,2024-05-05,110.0,110.0,0.0,0.0,UPI/4492,UPI PAYMENT/4492,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
330e7027-ae47-4c04-82c1-91d807149cd2,LED100835,2024-05-05,2024-05-05,80.0,80.0,0.0,0.0,UPI/4492,UPI PAYMENT/4492,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
b9b6bad7-6254-46fb-aa99-37f5babcc33d,LED100836,2024-05-05,2024-05-05,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
b36a0b25-74d6-4f3a-a22d-92e4705e2912,LED100837,2024-05-05,2024-05-05,110.0,110.0,0.0,0.0,UPI/41267,UPI PAYMENT/41267,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
bccb9467-1f3e-4a20-a6ba-d2b18c216feb,LED100838,2024-05-06,2024-05-06,250.0,250.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
811b5dfe-d24b-420a-9701-e0fbd6460b74,LED100839,2024-05-06,2024-05-06,20.0,20.0,0.0,0.0,UPI/PAYTMvp,UPI PAYMENT/PAYTMVP,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
e42b0839-6287-4080-9234-0de28682ee0e,LED100840,2024-05-06,2024-05-06,130.0,130.0,0.0,0.0,UPI/4493,UPI PAYMENT/4493,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
73e3e6b0-5bda-4368-9bc6-f1d8a5628bb4,LED100841,2024-05-06,2024-05-06,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8a0f0f1d-02f2-471e-81bb-b5dea44309f4,LED100842,2024-05-06,2024-05-06,20.0,20.0,0.0,0.0,UPI/4493,UPI PAYMENT/4493,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
603bb328-4050-415f-b8d6-22d8ddd45959,LED100843,2024-05-06,2024-05-06,20.0,20.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
a0cb180f-0d4b-4fd2-8c68-a00c5d043815,LED100879,2024-05-07,2024-05-12,1700.0,1750.0,50.0,5.0,NEFT,NEFT PAYMENT,Amount Mismatch,Description similarity 100% but amount differs by ₹50.00,80,Medium,No,No duplicate candidate
d35629ad-db75-483f-8ebc-fa9833468f9c,LED100845,2024-05-07,2024-05-07,10.0,10.0,0.0,0.0,UPI/4494,UPI PAYMENT/4494,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
96a8396d-5075-43e0-9676-ec189c238104,LED100846,2024-05-07,2024-05-07,150.0,150.0,0.0,0.0,UPI/4494,UPI PAYMENT/4494,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
edc422af-eef4-4c75-9f54-e7ed8c24796c,LED100847,2024-05-07,2024-05-07,310.0,310.0,0.0,0.0,UPI/PAYTM,UPI PAYMENT/PAYTM,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
e32eb683-aefb-4611-8431-03f8460adb84,LED100848,2024-05-07,2024-05-07,30.0,30.0,0.0,0.0,UPI/4494,UPI PAYMENT/4494,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2f538e5f-64cf-4990-bf87-c644770ff18d,LED100849,2024-05-07,2024-05-07,1500.0,1500.0,0.0,0.0,UPI/4494,UPI PAYMENT/4494,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c1a6ae0d-a73f-4219-9e99-7b0b3d8cf600,LED100850,2024-05-07,2024-05-07,600.0,600.0,0.0,0.0,UPI/41284,UPI PAYMENT/41284,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
dc9033f5-ae18-41f9-92fc-02141a9d23d6,LED100851,2024-05-07,2024-05-07,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
d63df3de-1e30-4bbb-885a-d586fffcf5de,LED100852,2024-05-07,2024-05-07,130.0,130.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,Yes,Duplicate candidate detected
f7c914d8-dfc6-4467-ac97-768ce788631a,LED100853,2024-05-07,2024-05-07,19.0,19.0,0.0,0.0,UPI/GPAYRECHARGE,UPI PAYMENT/GPAYRECHARGE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
fb0898df-03aa-4f3f-a35a-d962da0d4df0,LED100854,2024-05-08,2024-05-08,860.0,860.0,0.0,0.0,NEFT,NEFT PAYMENT,Matched,Exact reference + amount + date + type,100,High,No,No duplicate candidate
f33ed4cf-7758-48e5-bce8-1d47947f7bb5,LED100855,2024-05-08,2024-05-08,10.0,10.0,0.0,0.0,UPI/41296,UPI PAYMENT/41296,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
d018937b-c15b-4d7d-9f18-15a44e989b69,LED100856,2024-05-08,2024-05-08,80.0,80.0,0.0,0.0,UPI/PAYTMap,UPI PAYMENT/PAYTMAP,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
fdc988b6-c087-4b75-9459-a5433148e943,LED100857,2024-05-08,2024-05-08,50.0,50.0,0.0,0.0,UPI/PAYTMap,UPI PAYMENT/PAYTMAP,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ab2722fa-4db7-4bd6-ac92-67da806770c3,LED100858,2024-05-08,2024-05-08,250.0,250.0,0.0,0.0,UPI/GPAY,UPI PAYMENT/GPAY,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7cbb62cb-58c9-4d7a-9e70-4c73656b4357,LED100859,2024-05-08,2024-05-08,200.0,200.0,0.0,0.0,UPI/4495,UPI PAYMENT/4495,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
7f51347c-e02c-4f1e-abb4-4213890448ae,LED100860,2024-05-09,2024-05-09,100.0,100.0,0.0,0.0,UPI/4496,UPI PAYMENT/4496,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
dbbfc153-bd45-4094-8eeb-538d435adf9e,LED100861,2024-05-09,2024-05-09,30.0,30.0,0.0,0.0,UPI/4496,UPI PAYMENT/4496,Potential Match,Amount + type match with description similarity 100%,85,Medium,Yes,Duplicate candidate detected
b89c59e1-2116-4cfc-a8ec-7440c36a6853,LED100862,2024-05-09,2024-05-09,20.0,20.0,0.0,0.0,UPI/PAYTMlp,UPI PAYMENT/PAYTMLP,Potential Match,Amount + type match with description similarity 100%,85,Medium,No,No duplicate candidate
46c380b7-c110-4b54-98f7-6acd26467908,LED100863,2024-05-09,2024-05-09,25.0,25.0,0.0,0.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
97769eb5-f3e4-4f68-af86-233a0616915d,LED100864,2024-05-09,2024-05-09,20.0,20.0,0.0,0.0,UPI/4496,UPI PAYMENT/4496,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
f8df0c27-3ef1-450d-a5b5-b9ce9de6fddb,LED100865,2024-05-09,2024-05-09,900.0,900.0,0.0,0.0,UPI/44964,UPI PAYMENT/44964,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
8548326a-8594-46b2-97de-1adcaab9a74a,LED100866,2024-05-09,2024-05-09,50.0,50.0,0.0,0.0,IMPS,IMPS PAYMENT,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
c785f6d9-41ce-4222-8e7e-56acda2689b2,LED100867,2024-05-09,2024-05-09,19.0,19.0,0.0,0.0,UPI/GPAYRECHARGE,UPI PAYMENT/GPAYRECHARGE,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
2e15a8d1-b54d-4048-b590-f779e0aba88d,LED100868,2024-05-10,2024-05-10,4000.0,4000.0,0.0,0.0,UPI/44971,UPI PAYMENT/44971,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
ce62273d-0213-4c01-ab97-0a92567a1945,LED100889,2024-05-10,2024-05-14,20.0,10.0,-10.0,4.0,UPI/BHARATPE,UPI PAYMENT/BHARATPE,Amount Mismatch,Description similarity 100% but amount differs by ₹10.00,80,Medium,No,No duplicate candidate
2f0ed765-4807-4bc9-ba7f-621994f2115b,LED100870,2024-05-10,2024-05-10,2000.0,2000.0,0.0,0.0,UPI/4497,UPI PAYMENT/4497,Matched,Exact amount + date + transaction type,95,High,No,No duplicate candidate
