ledger_id,ledger_date,account,transaction_type,payment_mode,amount,description,bank_reference,source_bank_transaction_id,status
LED100457,2024-01-10,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,140.0,UPI PAYMENT/40108,,70b8c222-792d-4db2-a7b4-f1922e0ac67b,Posted
LED100458,2024-01-10,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,1.0,UPI PAYMENT/4376,,acf395c0-4bf7-4767-8821-e0a099972b69,Posted
LED100459,2024-01-10,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,1999.0,UPI PAYMENT/4376,,ed0cd356-1ae5-43f4-8178-c22ff9fe61ed,Posted
LED100460,2024-01-11,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1000.0,UPI PAYMENT/43775,,a9ff7b75-7cac-4d51-9e3b-2d78c9af1965,Posted
LED100461,2024-01-12,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,470.0,NEFT PAYMENT,8646845.0,62c9d5e2-428e-4a79-bd11-92d8f07db62c,Posted
LED100462,2024-01-12,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,110.0,UPI PAYMENT/43787,,c7cbcd85-01cf-4dc9-b995-fccb5906ff33,Posted
LED100463,2024-01-12,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,724.5,IMPS PAYMENT,,e96afe40-f953-486a-8a3b-e031a1901448,Posted
LED100464,2024-01-12,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,220.0,UPI PAYMENT/40123,,3fe91676-7889-4829-a932-6d8b2755cb08,Posted
LED100465,2024-01-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/43791,,4e5f8715-5a80-43d6-bf83-56a26a12d55d,Posted
LED100466,2024-01-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,350.0,UPI PAYMENT/PAYTM,,7e3b7c17-647b-45b7-8baf-79d338c2a6fd,Posted
LED100467,2024-01-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,100.0,UPI PAYMENT/40135,,c1795188-ceec-4f70-a41f-b54e5ca02f5d,Posted
LED100468,2024-01-14,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,290.0,NEFT PAYMENT,8646845.0,2d13afe7-357d-425c-a331-09ce27110425,Posted
LED100469,2024-01-14,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.3,UPI PAYMENT/BILLDESKRECHARGE,,f5e5f32a-7d3e-427d-a391-3c8ede50d9c5,Posted
LED100470,2024-01-15,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,110.0,UPI PAYMENT/43817,,21b1114b-b2dd-46c5-b71d-7b261bc4fb63,Posted
LED100471,2024-01-15,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,80.0,UPI PAYMENT/43811,,d070801c-7401-4b6f-bc6f-33a8e5a840f1,Posted
LED100472,2024-01-16,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1500.0,NEFT PAYMENT,8646845.0,1b937e4f-f0f1-41d8-9dad-ec57557ffef6,Posted
LED100473,2024-01-16,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/43824,,55b413a1-929e-418d-b353-f3867142573c,Posted
LED100474,2024-01-16,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,150.0,UPI PAYMENT/40168/,,a1143671-1045-46d8-8f37-fe367402e90e,Posted
LED100475,2024-01-17,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/GPAY,,0da5a399-c646-4b72-aa52-8d009ca1a91c,Posted
LED100476,2024-01-17,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/4383,,45778d12-35b5-412d-b6e4-ef3882626971,Posted
LED100477,2024-01-18,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,300.0,UPI PAYMENT/43846,,2e32ecbb-f985-43d6-8993-a41220da1f0a,Posted
LED100478,2024-01-18,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,GPAY BILL PAYMENT,,7fa370c4-156e-413a-a692-e597f5ce0483,Posted
LED100479,2024-01-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.9,UPI PAYMENT/EURONETGPAY,,e785ff49-b468-4823-a5ef-e441e86f9b6f,Posted
LED100480,2024-01-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/43857/,,a52446ee-379a-4d3f-9ea2-b77924d94cb1,Posted
LED100481,2024-01-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,155.0,UPI PAYMENT/43856/,,4a553536-d496-4f81-9e10-ee18ecbc34dc,Posted
LED100482,2024-01-20,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,90.0,NEFT PAYMENT,8646845.0,3643d209-2c06-4e4c-870f-ba26700256c7,Posted
LED100483,2024-01-21,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,568.4,NEFT PAYMENT,8646845.0,8481b283-de2a-4f1d-aa70-ec139e19ddfb,Posted
LED100484,2024-01-21,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,300.0,UPI PAYMENT/43876,,6387b594-6998-47c4-bc67-75f6d22c97c2,Posted
LED100485,2024-01-21,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,50.0,UPI PAYMENT/PAYTM,,61dc4e95-c640-4fb5-8497-5b76fc6ef8cc,Posted
LED100486,2024-01-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/40220/UP,,24da6ab1-cf94-447f-862f-04a7da71e23e,Posted
LED100487,2024-01-24,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,350.0,NEFT PAYMENT,8646845.0,2a1f7267-bfc4-418b-b545-639119d674e8,Posted
LED100488,2024-01-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.9,GPAY BILL PAYMENT,,c86f88f3-0dda-4247-a903-f66640ce38ec,Posted
LED100489,2024-01-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40246,,0746569b-5e27-437f-84aa-9f06e4286be7,Posted
LED100490,2024-01-26,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,300.0,NEFT PAYMENT,8646845.0,eef93922-2306-4b7d-93d5-c95986a33666,Posted
LED100491,2024-01-26,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,260.0,UPI PAYMENT/43923-,,1341bb31-78dc-4d05-88a7-a971235de080,Posted
LED100492,2024-01-27,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,550.0,NEFT PAYMENT,8646845.0,f489760e-afcc-45d5-9a73-9ce9d7c52f5f,Posted
LED100493,2024-01-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,120.0,UPI PAYMENT/43933,,46c5404b-1418-423a-bd01-e4e4310461c5,Posted
LED100494,2024-01-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40278,,6a348480-54f6-4ee7-87bc-86a7312a5709,Posted
LED100495,2024-01-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,35.0,UPI PAYMENT/40279,,c76f9685-7f8e-4bba-8477-1253137a3ef5,Posted
LED100496,2024-01-28,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1720.0,NEFT PAYMENT,8646845.0,1f8b3234-a7be-47e7-bfe6-b369a62c4a18,Posted
LED100497,2024-01-28,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,UPI PAYMENT/BILLDESKRECHARGE,,31452e9f-03fd-4d51-aa53-e51ef763c2eb,Posted
LED100498,2024-01-28,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,800.0,UPI PAYMENT/43941,,debc511b-ad48-4d6a-a7d6-07232fd917fe,Posted
LED100499,2024-01-28,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,50.0,UPI PAYMENT/BHARATPE6,,118471d8-da4d-4b27-bfea-94539b969998,Posted
LED100500,2024-01-29,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,1850.0,NEFT PAYMENT,8646845.0,5bb081ab-1a92-4b2e-a6f4-2c9cc7580ce1,Posted
LED100501,2024-01-29,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/40295/,,9b39127d-c6b9-48df-a402-0e584deb0560,Posted
LED100502,2024-01-30,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,800.0,NEFT PAYMENT,8646845.0,d41d0c9b-b7a9-47d0-a10f-b26c69a5dbc1,Posted
LED100503,2024-01-30,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,80.0,UPI PAYMENT/40300/,,349f18e4-cd8c-48f3-b550-f2121e8aba84,Posted
LED100504,2024-01-30,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,7.0,UPI PAYMENT/BHARATPE,,3de88f18-de2e-4291-91ff-e7074f11180e,Posted
LED100505,2024-01-30,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40308,,f0b28162-2bce-4103-b00d-aa1b80fd80c3,Posted
LED100506,2024-01-31,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,207.0,NEFT PAYMENT,8646845.0,f158a569-b980-4e45-a944-31b42a31d557,Posted
LED100507,2024-01-31,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,5000.0,UPI PAYMENT/43972,,73617a32-1890-46c5-bb78-b8a858d966fd,Posted
LED100508,2024-01-31,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/43970/,,7c8fce48-1a00-461b-b6e3-af37130eee0c,Posted
LED100509,2024-01-31,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,100.0,UPI PAYMENT/43975,,809adb3c-d3ef-4b7a-b146-2802f3f35753,Posted
LED100510,2024-02-01,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,900.0,NEFT PAYMENT,8646845.0,08a34f7b-850e-457e-a038-0b000f4d6847,Posted
LED100511,2024-02-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,19.0,UPI PAYMENT/EURONETGPAY,,4f8b69e5-2851-4253-8a0f-ecff15cc9e25,Posted
LED100512,2024-01-31,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,58.0,5188810000,,cae6321d-8ab5-49f2-b02d-843cd3714362,Posted
LED100513,2024-02-03,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,200.0,UPI PAYMENT/40344/,,ce72ebe9-c56f-40b3-a370-c94123047f03,Posted
LED100514,2024-02-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,400.0,UPI PAYMENT/BHARATPE,,cda774a4-0998-4448-b64b-d38c751b6046,Posted
LED100515,2024-02-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,50.0,UPI PAYMENT/BHARATPE6,,bf600bd4-ff26-4656-8075-1330fc2bfeab,Posted
LED100516,2024-02-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,120.0,UPI PAYMENT/40340/,,dffb7b0b-809d-4693-b9d3-39cb325ab763,Posted
LED100517,2024-02-04,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,800.0,NEFT PAYMENT,8646845.0,77909c14-8e91-4e22-8eb5-22d1a9c9fd70,Posted
LED100518,2024-02-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,120.0,UPI PAYMENT/40353,,328ac14b-ef6c-458b-b092-dd9824a77f94,Posted
LED100519,2024-02-05,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,50.0,UPI PAYMENT/44024/,,88d1bfe6-2c26-4dd2-b0e7-cd5fb5c5ccae,Posted
LED100520,2024-02-05,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/44022/U,,e7959102-13e1-47f3-a99f-347df1210bad,Posted
LED100521,2024-02-05,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,150.0,UPI PAYMENT/BHARATPE,,467a3d65-2ad0-4f2c-b016-25c1663e8fb7,Posted
LED100522,2024-02-06,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/40379,,1575967c-306e-4a3e-bc03-1a9be7cbdf23,Posted
LED100523,2024-02-07,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,200.0,UPI PAYMENT/44049,,7b9eb3f7-923f-459a-a9d7-af5ee039bd7e,Posted
LED100524,2024-02-07,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/4404,,ae8b77c8-30cb-4342-ad58-cc2f00e44242,Posted
LED100525,2024-02-08,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,2600.0,NEFT PAYMENT,8646845.0,61b9360f-31da-4c9d-97ae-5ea710d1891b,Posted
LED100526,2024-02-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,50.0,UPI PAYMENT/40397,,8ebd0800-7e9e-4590-832d-153baecaada8,Posted
LED100527,2024-02-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,120.0,UPI PAYMENT/PAYTM,,2b43e999-36ab-4f34-916c-9d86d25799cc,Posted
LED100528,2024-02-08,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.0,UPI PAYMENT/40391,,7ce9315c-ed05-4556-b612-d0e08e5cb385,Posted
LED100529,2024-02-09,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,100.0,UPI PAYMENT/PAYTM,,95b1eec3-0171-4116-b682-4059d2a7bc24,Posted
LED100530,2024-02-10,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,750.0,NEFT PAYMENT,8646845.0,0a69922e-7224-4efd-9a72-3dcbd3aec1e3,Posted
LED100531,2024-02-10,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40411,,47c6ee84-d148-4fd1-805a-888e13d4634e,Posted
LED100532,2024-02-11,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,GPAY BILL PAYMENT,,d8feb565-b6d2-4762-92b6-56f8bd03bd31,Posted
LED100533,2024-02-11,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/40423,,37a15083-777f-4d71-a2da-bc6572399071,Posted
LED100534,2024-02-11,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,200.0,UPI PAYMENT/40426/,,3e7727fd-f4f5-4979-ba30-1fb191e78ea0,Posted
LED100535,2024-02-12,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,590.0,NEFT PAYMENT,8646845.0,68b32c0e-caf8-4f3d-9f43-9a98020a9370,Posted
LED100536,2024-02-12,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,10000.0,UPI PAYMENT/4409,,4e097305-2394-4ddb-9194-b5ba2c4f1f3c,Posted
LED100537,2024-02-12,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40437,,155249a3-f94d-4d7d-a50c-a15707c31c56,Posted
LED100538,2024-02-13,MAIN_OPERATING_ACCOUNT,DEBIT,ATM,10000.0,ATM WITHDRAWAL,,6984b44d-3a50-409f-a3ca-1194f0d8f98e,Posted
LED100539,2024-02-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,300.0,UPI PAYMENT/40448,,3059a741-a85a-4cc2-a0f4-11780aafa0f6,Posted
LED100540,2024-02-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/44103/,,9e7a4dfb-6f70-4c0e-8d53-5c2aa1492cf7,Posted
LED100541,2024-02-13,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/4410,,363c26a7-ebd0-4c0c-a36a-b6bed63cf0e3,Posted
LED100542,2024-02-14,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,50.0,NEFT PAYMENT,8646845.0,50e265b9-2f5e-4163-bdd0-d55a48a0a727,Posted
LED100543,2024-02-14,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,1.0,UPI PAYMENT/40453/,,760b87fd-0dfb-4eaf-a588-28a70a0fbb24,Posted
LED100544,2024-02-14,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,2544.0,UPI PAYMENT/44115/,,97e01898-2b72-4fcc-9336-13bee9d494ac,Posted
LED100545,2024-02-14,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,100.0,UPI PAYMENT/44112/,,fc6dd8a6-6a87-4085-8758-da5587ccfe6c,Posted
LED100546,2024-02-14,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,60.0,UPI PAYMENT/44112,,547f17dc-2d2c-4ccc-b95d-614ed96c2542,Posted
LED100547,2024-02-15,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,4.0,UPI PAYMENT/40465//U,,b521bda5-63fd-4820-a488-87dcce7d18eb,Posted
LED100548,2024-02-15,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,3000.0,UPI PAYMENT/4412,,39510c4f-f246-4921-a15e-d22d663c1f50,Posted
LED100549,2024-02-16,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/40472,,716027fa-f0f3-44d8-bb92-55d7762cd9fb,Posted
LED100550,2024-02-16,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,UPI PAYMENT/EURONETGPAY,,cce59018-2488-43ca-aa86-d9ff212dd00e,Posted
LED100551,2024-02-16,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,180.0,UPI PAYMENT/44134,,404ebe38-19f4-46fb-b243-1d5c19991d80,Posted
LED100552,2024-02-17,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.9,GPAY BILL PAYMENT,,c13cf27a-9082-4ed9-bc55-2aa2cd004082,Posted
LED100553,2024-02-17,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,2500.0,UPI PAYMENT/40484/,,268af40a-ed4a-4149-bef1-f970b138f39f,Posted
LED100554,2024-02-18,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,440.0,NEFT PAYMENT,8646845.0,4561ad20-4ca2-4a37-b71a-dbce319c18a6,Posted
LED100555,2024-02-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,80.0,UPI PAYMENT/44160,,d61c1b73-4e1e-4a4b-b099-4c8327dec7e8,Posted
LED100556,2024-02-19,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,40.0,UPI PAYMENT/40501/,,077bbc95-956c-4f2d-82cf-cacf04660222,Posted
LED100557,2024-02-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/40501/,,d758358b-e740-40d6-a65f-0b6d82a23718,Posted
LED100558,2024-02-19,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/BHARATPE,,2b1ef787-d245-498e-9a80-5deef7e5fbf3,Posted
LED100559,2024-02-20,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/4417,,a2ea20f3-98cc-4fdd-bdc5-482c09a70a28,Posted
LED100560,2024-02-20,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,290.0,UPI PAYMENT/PAYTM,,e402d2ed-3f56-4017-b072-e15dbe3ff156,Posted
LED100561,2024-02-21,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,130.0,UPI PAYMENT/GPAY,,562e1a89-513e-4a1c-b585-9ca61edec1b0,Posted
LED100562,2024-02-22,MAIN_OPERATING_ACCOUNT,CREDIT,OTHERS,3600.0,NEFT PAYMENT,8646845.0,e976a032-cc2a-4722-aa49-3899c4aadbfd,Posted
LED100563,2024-02-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/44194,,f4393fd4-814a-4c06-b9f3-cb0a6b555638,Posted
LED100564,2024-02-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,25.0,UPI PAYMENT/PAYTM,,5905637d-1510-4729-90b5-c8b29f8a2f57,Posted
LED100565,2024-02-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,15.0,GPAY BILL PAYMENT,,2117d0d3-a975-4c98-8ee9-593fc980872e,Posted
LED100566,2024-02-22,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,19.0,UPI PAYMENT/EURONETGPAY,,fdb8846f-2141-4a94-afb9-bf0d660b403e,Posted
LED100567,2024-02-23,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,200.0,UPI PAYMENT/40543//U,,39d0261e-e3a6-4b5b-b904-f5a574b2fd8c,Posted
LED100568,2024-02-23,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,20.0,UPI PAYMENT/BHARATPE,,1a13197a-7581-4fe9-8df2-6ce1c3ab68d2,Posted
LED100569,2024-02-23,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/PAYTM,,7c4343de-fef1-4103-a67b-96359536988c,Posted
LED100570,2024-02-24,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,35.0,UPI PAYMENT/40552,,76de83a7-ec01-4af0-8652-8b5825712cfc,Posted
LED100571,2024-02-24,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,20000.0,UPI PAYMENT/44219/-2YBL/PA,,6b6c4e13-5aac-4518-a71b-f26c60a2a75d,Posted
LED100572,2024-02-24,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,200.0,UPI PAYMENT/40552//U,,a24223e8-7dd5-4bcc-8828-576bbd20077e,Posted
LED100573,2024-02-25,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,20000.0,UPI PAYMENT/40563,,9fe6046f-e43d-40dd-ac7b-d82f76c2e355,Posted
LED100574,2024-02-25,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/40564//U,,d3ba77c6-0c56-498a-9fc2-2bc8b61800b4,Posted
LED100575,2024-02-25,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,100.0,UPI PAYMENT/44224,,e8ce2f81-4214-4218-939d-6d5930874d98,Posted
LED100576,2024-02-25,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,19.0,UPI PAYMENT/EURONETGPAY,,b9b53ed3-3f7f-49fb-bd7f-b79ef18b5882,Posted
LED100577,2024-02-25,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,20000.0,UPI PAYMENT/4422,,aa5b784e-f688-48fa-8dbd-3d6a39c30bac,Posted
LED100578,2024-02-26,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,60.0,UPI PAYMENT/44239,,0959ae69-6542-4d98-a6a5-addc16ed8a2e,Posted
LED100579,2024-02-27,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/BHARATPE,,cb3e84dd-a910-4a75-a81c-9b8fd8108fd9,Posted
LED100580,2024-02-28,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/40597//U,,b2586b28-ae7f-4826-965d-282c0bc48d1b,Posted
LED100581,2024-02-28,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,50.0,UPI PAYMENT/4425,,21384d30-e170-4c75-bd9d-c15b3f0479ed,Posted
LED100582,2024-02-28,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,140.0,UPI PAYMENT/PAYTM,,d2ba0a4e-dcd6-46fb-87f3-be44a3a569a5,Posted
LED100583,2024-02-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/40602,,be18d1f7-6e51-4cbb-8549-b380008a41fa,Posted
LED100584,2024-02-29,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,200.0,UPI PAYMENT/44268/-,,8762ab07-fefd-41fd-b8d7-3d3232acf374,Posted
LED100585,2024-03-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,500.0,UPI PAYMENT/44272,,f81bb60c-6adc-4719-a457-91d2dd8231ab,Posted
LED100586,2024-03-01,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,50.0,UPI PAYMENT/40618/-P,,ff4cf795-4d04-435f-8499-c39c361e04f9,Posted
LED100587,2024-03-02,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/44283,,0459f55e-d37d-46d5-ab22-384bbde0a291,Posted
LED100588,2024-03-02,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/BHARATPE,,df9253c6-51a1-44c1-9037-7f73073ef3d5,Posted
LED100589,2024-03-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,95.0,UPI PAYMENT/40630,,41680136-08c1-4b68-9061-d1b16433eb83,Posted
LED100590,2024-03-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,40.0,UPI PAYMENT/GPAY,,ce328726-c42d-4af8-bb36-e3f6c52c780a,Posted
LED100591,2024-03-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,55.0,UPI PAYMENT/40633,,47710eaf-c809-45b1-8bc3-887f7d0bc2a2,Posted
LED100592,2024-03-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/44292,,ddb6d9e7-a185-41d8-bdf5-2018193c0e21,Posted
LED100593,2024-03-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,80.0,UPI PAYMENT/BHARATPE6,,2470f599-b47c-4ddc-b9bd-89149c28acdb,Posted
LED100594,2024-03-03,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,200.0,UPI PAYMENT/4429,,0a895b35-b757-4b4a-97c3-2ec7fb404791,Posted
LED100595,2024-03-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,18.0,UPI PAYMENT/40635,,93f862fe-63f1-4f6b-ada2-1f7fbdb9717b,Posted
LED100596,2024-03-03,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,130.0,UPI PAYMENT/GPAY,,47808daf-cee5-47ae-b6be-8addd0856de9,Posted
LED100597,2024-03-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,20.0,UPI PAYMENT/44308,,b306cfe4-e1ff-4d81-ba46-6f1b1762ec46,Posted
LED100598,2024-03-04,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/40640/U,,3cc02484-fa72-4012-95d6-d8f61c3fa198,Posted
LED100599,2024-03-04,MAIN_OPERATING_ACCOUNT,CREDIT,UPI,100.0,UPI PAYMENT/40640/U,,45f0884d-d67a-4e6d-9ecb-d6fd20ae6720,Posted
LED100600,2024-03-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,55.0,UPI PAYMENT/44306,,6b0c4066-498c-40cb-b797-b7619f6d154b,Posted
LED100601,2024-03-06,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,30.0,UPI PAYMENT/44301/,,5d78ab92-3f74-4e01-855a-52c90070705e,Posted
LED100602,2024-03-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,60.0,UPI PAYMENT/44304,,d96af22f-b6aa-4d88-9850-d4334015e1a1,Posted
LED100603,2024-03-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/PAYTM,,54a5ad39-1ba0-4a81-8eea-631e0b5ba234,Posted
LED100604,2024-03-04,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,10.0,UPI PAYMENT/44304,,6a0df95a-67ff-4421-ac44-dedfb7142ec0,Posted
LED100605,2024-03-05,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,240.9,GPAY BILL PAYMENT,,c401dde9-6473-4b2e-aea7-fdfb985796ba,Posted
LED100606,2024-03-06,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,60.0,UPI PAYMENT/40664,,93d3fab1-dd94-43d3-bddc-51081ccb90b3,Posted
LED100607,2024-03-06,MAIN_OPERATING_ACCOUNT,DEBIT,UPI,420.0,UPI PAYMENT/44325,,33a1cf04-ddbe-41d4-951f-633e855cdba3,Posted
